Sale ID,Model,Color,Manufacture Year,Sale Year,State,Sale Price USD,Customer Age,Gender,Sales Channel,Payment Method,Delivery Status,Delivery Days,Battery Capacity kWh,Range km,Charging Time (Hrs),Service Plan Opted,Warranty Years,Referral Code Used,Trade In Used
SALE138718,Model 3,White,2022,2022,Florida,58956.43,61,Male,In-store,Lease,Delivered,21,75,523.2,7.06,No,4,Yes,No
SALE138719,Model Y,White,2020,2021,Texas,55666.79,23,Male,Online,Loan,Pending,4,100,360.2,10.88,No,5,No,No
SALE138720,Model 3,White,2023,2021,Illinois,59989.19,48,Female,Online,Cash,Pending,23,60,421,9.66,Yes,4,No,No
SALE138721,Model Y,Silver,2024,2020,Florida,42035.58,44,Male,Third-party Dealer,Cash,Delivered,23,100,424.2,5.02,Yes,5,Yes,No
SALE138722,Model Y,White,2017,2019,Texas,68211.14,18,Male,In-store,Cash,Delivered,28,85,516.7,10.31,Yes,2,Yes,No
SALE138723,Model 3,Blue,2024,2023,California,69223.56,38,Female,Online,Cash,Delivered,27,75,472.6,7.47,No,4,No,No
SALE138724,Model Y,Silver,2020,2020,Texas,42606.18,62,Female,Online,Loan,Delivered,24,75,567.5,10.97,No,5,No,No
SALE138725,Model Y,Blue,2024,2022,California,73245.24,57,Female,Online,Cash,Delivered,13,100,350.9,7.64,Yes,5,No,No
SALE138726,Model Y,White,2017,2020,California,33415.36,30,Male,Online,Lease,Delivered,1,100,576.1,10.53,No,4,No,No
SALE138727,Model 3,White,2017,2021,New York,60579.61,29,Male,Online,Lease,Delivered,11,100,511.3,1.81,Yes,4,No,No
SALE138728,Model 3,Red,2023,2018,Texas,79710.47,47,Male,Online,Loan,Delivered,26,75,429.6,0.89,Yes,5,No,No
SALE138729,Model 3,White,2022,2021,California,54776.25,33,Female,Third-party Dealer,Cash,Pending,21,60,354.8,10.26,No,5,No,No
SALE138730,Model X,Silver,2022,2022,Florida,64845.25,19,Female,Online,Loan,Delivered,11,75,394.8,8.06,No,4,No,No
SALE138732,Model S,Black,2024,2021,Texas,49309.48,22,Male,Online,Loan,Delivered,20,85,465.2,8.39,Yes,5,No,No
SALE138733,Model 3,Black,2024,2023,Florida,58669.55,36,Female,Online,Cash,Delivered,1,60,493,9.22,No,5,No,No
SALE138734,Model X,Black,2024,2021,Florida,56063.15,69,Female,Online,Lease,Delivered,12,60,494,2.78,Yes,5,No,No
SALE138735,Model Y,Red,2024,2021,Illinois,28792.25,54,Female,Online,Loan,Delivered,22,75,473.2,3.69,No,5,Yes,No
SALE138736,Model S,Silver,2024,2021,Illinois,67238.58,45,Male,Third-party Dealer,Lease,Pending,21,85,394.2,7.73,No,5,No,No
SALE138737,Model 3,Silver,2023,2023,Texas,63967.9,49,Female,In-store,Loan,Delivered,19,50,425.5,7.51,No,2,No,Yes
SALE138738,Model S,Blue,2023,2020,Washington,68765.95,59,Female,In-store,Cash,Pending,19,75,347.5,7.54,Yes,5,Yes,No
SALE138739,Model S,Silver,2024,2023,Texas,54191.88,25,Female,Online,Loan,Delivered,29,75,476.2,6,Yes,6,Yes,No
SALE138740,Model 3,Black,2024,2020,Washington,70542.51,58,Female,Online,Cash,Delivered,1,75,410,7.07,No,5,No,No
SALE138741,Model Y,White,2024,2023,Florida,62706.22,29,Female,In-store,Loan,Delivered,6,75,457.2,8.1,Yes,6,No,No
SALE138742,Model S,Blue,2024,2019,California,32309.76,40,Female,In-store,Loan,Delivered,1,75,427.2,4.99,Yes,3,No,No
SALE138743,Model 3,Silver,2022,2024,New York,52470,33,Male,Online,Lease,Delivered,3,85,394.5,3.47,No,5,Yes,No
SALE138744,Model Y,Black,2023,2023,Florida,53347.2,57,Male,In-store,Cash,Delivered,16,100,405.5,4.64,No,5,No,No
SALE138745,Model Y,Black,2018,2020,Texas,74218.79,18,Female,Third-party Dealer,Cash,Delivered,27,60,422.9,9.58,No,5,No,No
SALE138746,Model 3,White,2022,2021,Texas,42140.41,55,Female,Online,Lease,Delivered,13,85,481,9.93,Yes,7,No,Yes
SALE138747,Model S,White,2024,2021,New York,51088.47,57,Male,In-store,Cash,Delivered,19,85,543.9,3.21,No,3,Yes,No
SALE138748,Model 3,Blue,2020,2021,Florida,53725.09,44,Female,In-store,Cash,Delivered,17,50,381.9,6.73,Yes,4,No,No
SALE138749,Model Y,Black,2022,2020,Texas,36093.47,57,Male,Third-party Dealer,Cash,Delivered,22,100,409.1,1.67,No,5,No,No
SALE138750,Model Y,Silver,2024,2021,California,64470.72,49,Male,Online,Lease,Delivered,6,85,549.1,3.28,Yes,7,No,No
SALE138751,Model X,Black,2024,2022,California,46994.53,74,Male,Online,Lease,Delivered,19,50,499.2,4.65,No,5,No,No
SALE138752,Model 3,White,2024,2022,Illinois,66298.89,24,Female,Third-party Dealer,Loan,Delivered,28,75,458.8,1.32,Yes,5,No,No
SALE138753,Model 3,White,2021,2022,Texas,85674.69,60,Male,In-store,Loan,Delivered,3,75,359.7,8.74,No,6,No,No
SALE138754,Model S,Silver,2024,2021,Texas,48107,70,Female,In-store,Lease,Delivered,2,50,318.9,11.22,No,6,No,No
SALE138755,Model 3,Black,2024,2023,Texas,50765.52,57,Male,Online,Cash,Delivered,28,50,463.6,4.65,Yes,6,No,No
SALE138756,Model Y,Blue,2023,2019,Florida,46069.24,69,Female,Online,Cash,Delivered,1,85,509,8.35,Yes,3,No,No
SALE138757,Model Y,Silver,2020,2024,Texas,54579.79,48,Female,Online,Cash,Delivered,22,75,340.9,0.61,No,4,No,No
SALE138758,Model Y,Black,2021,2021,California,48956.76,61,Male,Third-party Dealer,Loan,Pending,25,50,518.2,7.87,Yes,7,No,No
SALE138759,Model 3,Black,2023,2022,New York,35422.32,56,Female,Online,Cash,Delivered,16,60,475.2,6.53,No,5,No,No
SALE138760,Model Y,Black,2022,2022,Texas,56500.16,31,Male,Online,Lease,Delivered,23,100,526.6,5.25,Yes,5,Yes,No
SALE138761,Model Y,Blue,2018,2020,California,53269.88,33,Female,In-store,Cash,Delivered,26,85,519,2.47,No,4,No,No
SALE138762,Model S,Silver,2024,2021,California,40686.4,36,Male,Online,Loan,Delivered,19,60,485.6,10.42,Yes,5,No,No
SALE138763,Model Y,White,2018,2021,Texas,51661.36,22,Male,Online,Lease,Delivered,24,60,319.3,6.15,No,4,Yes,No
SALE138764,Model 3,White,2024,2018,New York,55721.95,47,Female,Online,Lease,Delivered,22,75,418.9,7.97,No,5,No,No
SALE138765,Model Y,White,2023,2023,Florida,71899.05,26,Male,Online,Cash,Delivered,16,85,412.9,7.17,No,6,No,No
SALE138766,Model Y,Black,2023,2019,Florida,70731.79,36,Male,Online,Cash,Delivered,7,85,333.5,3.12,No,7,No,No
SALE138767,Model Y,White,2020,2020,California,50088.06,42,Male,Online,Loan,Delivered,14,100,609.9,6.64,No,3,No,No
SALE138768,Model 3,White,2024,2020,Texas,73713.38,25,Female,Online,Lease,Delivered,28,75,566.5,9.23,No,6,No,No
SALE138769,Model Y,Red,2023,2022,Texas,58952.84,18,Male,In-store,Lease,Cancelled,9,50,462.7,11.82,No,4,Yes,Yes
SALE138770,Model X,Black,2023,2022,California,45404.35,46,Female,Online,Lease,Delivered,10,100,526.9,3.55,No,4,No,No
SALE138771,Model 3,White,2019,2022,Illinois,66800.76,46,Male,Online,Lease,Delivered,16,100,457.2,7.34,Yes,6,No,No
SALE138772,Model Y,Silver,2024,2022,Texas,38230.44,66,Male,Online,Lease,Delivered,1,60,492.8,0.98,No,3,No,No
SALE138773,Model X,White,2021,2020,Illinois,32589,35,Male,Online,Loan,Pending,17,60,482.6,3.6,No,6,No,No
SALE138774,Model 3,Silver,2022,2022,Illinois,46608.32,47,Female,Third-party Dealer,Lease,Delivered,24,50,453.7,1.69,No,3,No,No
SALE138775,Model Y,White,2020,2020,California,32506.97,48,Male,In-store,Lease,Pending,20,100,485.7,4.32,No,4,No,No
SALE138776,Model X,Silver,2022,2021,California,59300.3,64,Female,Online,Loan,Delivered,17,100,446.9,7.67,No,5,Yes,Yes
SALE138777,Model 3,Blue,2024,2022,Illinois,51705.92,36,Female,In-store,Lease,Delivered,7,75,442.8,1.98,No,5,No,No
SALE138778,Model Y,Blue,2024,2024,New York,66058.87,53,Male,Online,Lease,Delivered,22,75,534.4,1.7,Yes,4,No,No
SALE138779,Model S,Black,2021,2018,Texas,55748.3,35,Male,Online,Loan,Delivered,9,75,473.1,7.89,Yes,5,Yes,No
SALE138780,Model 3,Blue,2022,2019,California,72725.8,40,Male,In-store,Lease,Delivered,11,100,513.7,4.48,Yes,5,No,No
SALE138781,Model X,White,2024,2023,Texas,37340.55,59,Male,Online,Loan,Delivered,8,60,508.9,11.91,Yes,2,No,No
SALE138782,Model Y,Silver,2023,2023,Texas,42832.22,73,Male,Online,Cash,Delivered,25,100,365.2,7.83,No,3,Yes,Yes
SALE138783,Model 3,Silver,2024,2020,California,74038.91,42,Male,Online,Loan,Delivered,8,85,423.2,7.5,No,5,No,No
SALE138784,Model S,Silver,2024,2019,Illinois,58459.48,56,Male,In-store,Lease,Delivered,22,75,574.8,4.79,Yes,6,Yes,No
SALE138785,Model 3,Blue,2024,2024,Florida,52925.04,69,Male,Third-party Dealer,Lease,Pending,3,50,458,3.42,No,5,No,Yes
SALE138786,Model S,Blue,2024,2021,California,47063.78,42,Female,In-store,Lease,Delivered,21,75,468.7,2.91,No,5,No,No
SALE138787,Model Y,Black,2017,2018,Texas,70465.72,25,Female,Third-party Dealer,Lease,Delivered,15,60,418.9,11.49,Yes,4,No,No
SALE138788,Model X,Black,2023,2021,Illinois,56000.09,42,Male,Online,Cash,Delivered,26,100,376.6,8.32,No,5,No,No
SALE138789,Model 3,White,2021,2021,California,64587.08,42,Male,In-store,Loan,Delivered,20,100,528.6,3.49,No,4,No,Yes
SALE138790,Model S,Red,2023,2023,Florida,64167.4,34,Male,Online,Lease,Delivered,22,75,450.4,5.71,Yes,5,No,No
SALE138791,Model Y,Black,2015,2022,Texas,47207.61,60,Male,In-store,Cash,Delivered,4,100,477.3,5.28,No,4,No,No
SALE138792,Model X,Silver,2024,2020,California,48407.85,42,Female,Third-party Dealer,Cash,Delivered,4,60,463.1,1.34,Yes,5,No,No
SALE138793,Model 3,Blue,2021,2024,Illinois,72674.17,29,Female,Online,Lease,Delivered,21,75,437.3,4.47,No,5,Yes,Yes
SALE138794,Model X,White,2024,2020,Texas,85077.55,67,Male,Online,Cash,Delivered,1,85,380.1,7.17,Yes,5,No,No
SALE138795,Model 3,Black,2024,2021,Texas,49091.48,34,Female,Online,Loan,Delivered,6,100,394.9,5.59,No,2,No,No
SALE138796,Model 3,White,2019,2024,Florida,70940.57,58,Male,In-store,Loan,Delivered,24,100,419.7,11.22,Yes,5,No,No
SALE138797,Model Y,White,2023,2022,New York,41036.38,55,Female,Online,Loan,Cancelled,20,100,462.1,11.86,No,6,No,No
SALE138798,Model X,White,2022,2024,Florida,42067.14,42,Male,Online,Lease,Delivered,25,75,423.6,3.27,Yes,5,No,Yes
SALE138799,Model Y,Blue,2022,2024,Illinois,49252.31,37,Male,In-store,Loan,Delivered,13,85,388.7,4.1,Yes,5,No,No
SALE138800,Cybertruck,Red,2024,2022,California,81365.63,35,Male,Online,Lease,Delivered,13,100,532.7,1.76,Yes,3,No,No
SALE138801,Model Y,Black,2024,2022,Texas,66074.41,21,Female,In-store,Lease,Delivered,9,85,474.7,4.09,No,7,Yes,No
SALE138802,Model Y,White,2024,2022,Florida,76251.34,45,Female,In-store,Cash,Delivered,7,100,394.6,8.36,No,4,No,No
SALE138803,Model X,White,2018,2023,Texas,56456.02,70,Male,In-store,Lease,Pending,28,60,487.3,8.54,Yes,5,No,No
SALE138804,Model Y,White,2024,2022,Texas,35609.55,48,Female,Online,Cash,Delivered,9,60,492.7,2.09,Yes,3,No,No
SALE138805,Model 3,Blue,2023,2018,California,65810.46,45,Male,In-store,Cash,Delivered,6,100,474.1,0.72,No,2,No,No
SALE138806,Model 3,Silver,2023,2020,Illinois,31230.29,38,Female,Online,Loan,Pending,20,75,566.8,9.33,No,3,No,No
SALE138807,Model 3,Red,2015,2020,California,72843.21,32,Female,In-store,Loan,Pending,14,60,561.3,8.85,Yes,6,No,Yes
SALE138808,Cybertruck,Blue,2024,2018,California,37217.47,71,Male,Online,Cash,Delivered,22,85,329.4,3.65,Yes,5,No,No
SALE138809,Model 3,White,2024,2020,California,30791.31,48,Male,Online,Loan,Delivered,22,50,545.3,7.69,Yes,4,No,Yes
SALE138810,Model S,Silver,2023,2018,California,49743.15,29,Male,Online,Cash,Delivered,27,100,499.3,1.59,Yes,5,No,No
SALE138811,Model X,Silver,2024,2022,California,33263.48,21,Female,In-store,Cash,Delivered,13,75,516.3,7.45,No,4,No,No
SALE138812,Model Y,Black,2023,2024,New York,43442.3,42,Male,In-store,Cash,Delivered,28,60,490,4.76,Yes,5,No,No
SALE138813,Model Y,White,2024,2022,Illinois,53447.88,53,Female,In-store,Cash,Delivered,1,60,406.6,5.66,No,4,No,No
SALE138814,Model 3,White,2021,2020,Washington,71316.15,31,Male,Online,Cash,Delivered,23,75,364.5,4.32,No,5,No,Yes
SALE138815,Model 3,White,2022,2024,California,62537.2,29,Male,Online,Cash,Pending,27,75,426.9,6.09,Yes,3,No,No
SALE138817,Model Y,Silver,2021,2022,Texas,37248.75,47,Male,Third-party Dealer,Loan,Delivered,27,85,471.6,7.34,Yes,3,No,No
SALE138818,Model X,Silver,2023,2020,Texas,59291.12,59,Male,In-store,Cash,Delivered,19,85,456.3,5.02,Yes,5,No,No
SALE138819,Model X,White,2024,2022,California,45017.83,45,Female,Online,Lease,Delivered,15,75,441.8,2.57,No,3,Yes,No
SALE138820,Model S,Black,2023,2020,Texas,65492.04,58,Male,Online,Loan,Delivered,17,85,437.5,8,Yes,3,Yes,No
SALE138821,Cybertruck,Black,2024,2022,California,51691.72,53,Female,In-store,Lease,Delivered,14,50,486.3,9.13,Yes,4,No,No
SALE138822,Model 3,Silver,2024,2022,California,40707.39,55,Female,In-store,Lease,Delivered,14,60,364.6,4.94,No,6,Yes,No
SALE138823,Model 3,Red,2023,2019,California,70997.12,62,Male,In-store,Lease,Pending,15,75,345.6,8.33,No,5,Yes,No
SALE138824,Model Y,Silver,2024,2022,New York,50073.76,26,Female,In-store,Lease,Delivered,26,60,462.8,5.37,No,6,Yes,No
SALE138825,Model 3,Black,2024,2024,New York,48098.59,25,Female,Online,Cash,Delivered,21,60,518.3,9.49,No,5,No,No
SALE138826,Cybertruck,Black,2024,2020,Texas,75087.28,52,Male,In-store,Lease,Delivered,21,75,505.5,3.56,No,5,No,No
SALE138827,Model 3,Black,2024,2019,California,48948.96,27,Male,Online,Loan,Delivered,5,75,510.4,6.39,No,5,No,No
SALE138828,Model 3,Blue,2024,2021,Texas,42822.57,34,Male,Online,Loan,Pending,29,75,480.4,4.15,Yes,7,Yes,No
SALE138830,Model X,Silver,2024,2022,California,63257.26,43,Male,Third-party Dealer,Loan,Delivered,15,75,393.8,5.42,Yes,4,No,No
SALE138831,Model X,Silver,2021,2024,California,41662.17,73,Female,Online,Lease,Delivered,1,60,520.4,10.16,Yes,6,No,No
SALE138832,Model X,Black,2023,2024,California,58383.82,35,Female,In-store,Lease,Delivered,29,50,443.3,9.8,Yes,5,No,No
SALE138833,Model X,Black,2019,2020,Florida,64569.99,63,Female,In-store,Loan,Delivered,12,75,464,3.99,Yes,7,No,No
SALE138834,Model Y,Blue,2024,2018,Illinois,51796.36,71,Female,In-store,Loan,Delivered,13,60,469.6,10.82,Yes,5,No,No
SALE138835,Model 3,Red,2018,2020,California,68744.18,51,Female,Online,Cash,Delivered,3,60,519,6.93,Yes,7,No,Yes
SALE138836,Model Y,Blue,2024,2023,Texas,57822.58,66,Female,Online,Lease,Delivered,4,85,486.1,6.8,No,5,Yes,Yes
SALE138837,Model 3,Silver,2024,2022,California,48898.98,25,Male,Online,Cash,Delivered,12,75,654.9,9.17,Yes,7,Yes,No
SALE138838,Model 3,White,2023,2022,Florida,58402.7,24,Male,Online,Lease,Delivered,8,75,449.2,1.55,Yes,4,No,No
SALE138839,Model Y,Blue,2024,2023,California,51579.07,69,Male,Online,Cash,Delivered,13,75,453,2.03,No,4,Yes,No
SALE138840,Model Y,White,2023,2022,California,88044.19,20,Female,In-store,Loan,Delivered,1,100,424.3,11.9,Yes,7,No,No
SALE138841,Model 3,White,2016,2022,New York,40447.25,23,Male,Online,Lease,Cancelled,24,60,421.4,1.37,No,4,Yes,No
SALE138842,Model Y,White,2024,2020,California,40856.04,42,Male,Online,Cash,Delivered,13,100,459,3.07,No,5,No,No
SALE138843,Model X,White,2018,2020,Florida,53865.52,72,Male,Online,Cash,Cancelled,10,60,427.6,4.89,No,4,No,No
SALE138844,Model S,Blue,2023,2022,Texas,49741.8308,20,Male,Online,Cash,Delivered,11,75,430.6,6.5,No,6,No,No
SALE138845,Model S,White,2023,2022,Florida,41946.18,22,Female,In-store,Lease,Delivered,13,60,600.1,9.46,Yes,5,No,Yes
SALE138846,Model 3,Silver,2020,2023,Illinois,74359.87,42,Female,Online,Loan,Delivered,2,60,580.5,8.34,Yes,5,No,No
SALE138847,Model X,White,2024,2022,New York,17926.07,53,Male,Online,Lease,Cancelled,25,60,423.6,8.19,Yes,4,No,Yes
SALE138848,Model S,White,2024,2020,Texas,60699.92,36,Female,Online,Lease,Delivered,22,60,280,6.94,Yes,4,No,No
SALE138849,Model Y,Blue,2023,2020,Texas,67274.12,38,Female,Online,Lease,Delivered,11,75,393.2,1.03,No,5,No,No
SALE138850,Model X,Blue,2024,2024,Texas,36131.24,57,Male,Online,Lease,Delivered,28,75,478.8,7.85,Yes,2,Yes,No
SALE138851,Model S,Black,2023,2022,Texas,82743.08,19,Male,Online,Loan,Delivered,23,85,465.2,2.55,Yes,4,No,No
SALE138852,Model S,Silver,2021,2022,Illinois,69028.7,36,Male,Online,Cash,Delivered,24,50,439.9,1.6,Yes,5,Yes,No
SALE138853,Model 3,Black,2023,2022,New York,57130.84,24,Female,In-store,Lease,Delivered,8,75,462.4,4.97,No,6,No,No
SALE138854,Model 3,Blue,2024,2021,Texas,58417.93,34,Female,Online,Loan,Pending,19,85,414.4,11.36,Yes,7,No,No
SALE138855,Model Y,White,2024,2023,California,48692.49,63,Male,Online,Lease,Delivered,20,100,566.7,4.17,No,6,No,No
SALE138856,Model 3,Black,2024,2022,California,65960.77,46,Male,Online,Lease,Pending,19,75,555.5,11.13,No,6,No,No
SALE138857,Model Y,Black,2024,2021,New York,46965.09,32,Male,Online,Lease,Delivered,9,75,425.2,10.34,No,5,No,No
SALE138858,Model X,Silver,2018,2024,California,70582.01,56,Female,Online,Loan,Pending,8,75,420.9,2.73,No,7,Yes,No
SALE138859,Model 3,Black,2024,2020,New York,34583.27,67,Male,Third-party Dealer,Lease,Delivered,2,60,490.2,2.8,Yes,5,Yes,No
SALE138860,Model 3,Black,2020,2022,Texas,63647.28,30,Male,Online,Loan,Delivered,4,75,514.7,10.91,No,5,Yes,No
SALE138861,Model Y,White,2022,2024,New York,50921.59,61,Male,In-store,Lease,Delivered,25,85,387.7,9.83,Yes,6,No,No
SALE138862,Model 3,White,2020,2023,New York,76084.99,65,Male,Online,Loan,Delivered,18,50,501.3,5.69,No,5,No,Yes
SALE138863,Model Y,Silver,2024,2022,Florida,59894.28,24,Female,Third-party Dealer,Loan,Delivered,23,100,490.4,10.41,No,6,No,No
SALE138865,Model 3,Black,2021,2021,Texas,63677.83,64,Male,Online,Lease,Delivered,27,100,438.1,8.32,No,5,No,No
SALE138866,Model 3,Blue,2021,2022,California,39617.62,60,Male,In-store,Lease,Delivered,19,100,359.2,6.63,No,5,No,No
SALE138867,Model 3,Black,2023,2020,Texas,68107.84,33,Male,In-store,Cash,Cancelled,16,100,433.2,1,No,6,No,No
SALE138868,Cybertruck,Silver,2021,2022,California,70046.85,40,Male,In-store,Lease,Delivered,21,100,542.2,10.85,Yes,5,No,No
SALE138869,Model 3,Silver,2018,2020,Texas,64206.52,37,Female,Online,Lease,Delivered,24,60,533,10.01,Yes,5,Yes,No
SALE138870,Model 3,White,2017,2023,California,36624.51,19,Male,Online,Lease,Delivered,15,85,442.9,10.15,No,5,Yes,No
SALE138871,Model Y,Red,2024,2022,California,70029.82,21,Male,Online,Loan,Delivered,11,75,425.6,9.91,No,5,No,No
SALE138872,Model Y,Blue,2024,2022,Texas,36948.07,69,Male,Online,Lease,Delivered,19,75,453.1,4.28,Yes,5,No,No
SALE138873,Model 3,White,2024,2022,Florida,42601.68,51,Male,In-store,Lease,Delivered,24,100,486.7,4.32,Yes,6,No,No
SALE138874,Model 3,Blue,2024,2022,Washington,57265.39,73,Male,Online,Cash,Delivered,13,85,380.6,4.4,Yes,6,Yes,No
SALE138875,Model 3,Black,2020,2021,California,41517.71,54,Male,Online,Cash,Pending,28,85,393.3,11.04,Yes,5,No,No
SALE138876,Model S,Silver,2021,2022,California,38713.46,44,Female,In-store,Lease,Delivered,19,60,476.4,1.84,Yes,5,Yes,No
SALE138877,Model 3,Blue,2024,2018,Texas,47312.11,46,Male,Online,Loan,Delivered,7,85,448,0.78,No,2,No,No
SALE138878,Cybertruck,Black,2019,2022,California,44294.05,51,Female,Online,Lease,Delivered,17,100,442.1,4.3,Yes,5,No,No
SALE138879,Model S,Silver,2023,2020,New York,31411.61,36,Male,Online,Cash,Delivered,10,100,479,11.1,No,5,No,No
SALE138881,Model 3,Red,2024,2021,Texas,79341.54,67,Female,In-store,Lease,Cancelled,21,50,298.8,4.09,Yes,5,No,No
SALE138882,Model Y,Black,2018,2022,Texas,46885.7,20,Female,Online,Cash,Pending,3,60,584,9.12,Yes,4,No,No
SALE138884,Model Y,Black,2024,2022,New York,48635.39,30,Male,Online,Loan,Delivered,16,50,574.7,9.37,Yes,7,Yes,No
SALE138885,Model Y,Blue,2020,2023,California,52858.38,27,Female,Online,Lease,Delivered,27,100,398.3,7.1,No,5,No,No
SALE138886,Model 3,White,2021,2023,Illinois,25053.3,57,Female,Online,Loan,Cancelled,25,60,409.4,2.64,Yes,4,Yes,No
SALE138887,Model 3,Silver,2024,2021,California,47716.24,52,Female,In-store,Lease,Delivered,27,100,334.6,7.5,Yes,3,No,No
SALE138888,Model Y,White,2022,2022,California,74936.11,73,Male,Third-party Dealer,Cash,Delivered,10,100,312.6,7.27,No,5,No,No
SALE138889,Cybertruck,Black,2023,2024,Illinois,79455.57,33,Female,In-store,Loan,Delivered,26,100,397.7,3.77,Yes,4,No,No
SALE138890,Model Y,Red,2024,2020,Washington,29110.52,36,Male,Online,Loan,Delivered,24,100,554.9,1.69,Yes,7,Yes,No
SALE138891,Model Y,White,2024,2020,Texas,56922.62,41,Female,Online,Cash,Delivered,15,75,370.1,5.7,Yes,5,No,No
SALE138892,Model 3,Black,2022,2022,Texas,44771.72,24,Female,Online,Loan,Delivered,25,75,404,3.14,Yes,3,No,No
SALE138893,Cybertruck,Black,2024,2023,Texas,40485.22,49,Male,Online,Lease,Delivered,20,85,519.5,5.14,No,5,No,No
SALE138894,Model Y,Blue,2024,2021,California,43199.98,74,Male,In-store,Loan,Delivered,7,60,375.2,10.98,Yes,5,No,No
SALE138895,Model Y,Silver,2015,2023,California,45804.66,37,Female,Online,Lease,Delivered,16,85,496.8,5.33,No,5,No,No
SALE138896,Model 3,White,2024,2022,New York,42749.13,22,Female,Online,Cash,Delivered,7,50,496.2,3.93,Yes,5,No,No
SALE138897,Model X,Silver,2016,2021,Florida,47808.09,74,Female,Online,Lease,Delivered,19,60,609.5,4.68,No,4,No,No
SALE138898,Model 3,Black,2024,2021,California,44657.65,52,Female,Online,Lease,Delivered,20,60,446.1,6.33,Yes,6,No,No
SALE138899,Model 3,White,2022,2019,California,30679.67,72,Female,In-store,Loan,Delivered,6,75,486.6,11,No,5,No,No
SALE138900,Model 3,Blue,2023,2021,Washington,96970.65,36,Female,Third-party Dealer,Lease,Delivered,16,75,436,10.47,Yes,5,Yes,No
SALE138901,Model 3,White,2017,2020,Texas,24059.24,38,Male,In-store,Loan,Delivered,15,100,480.7,9.25,No,3,No,No
SALE138902,Model X,Black,2023,2020,California,63270.97,50,Female,Third-party Dealer,Cash,Delivered,28,60,489.5,8.04,Yes,7,No,No
SALE138903,Model Y,Black,2018,2022,Illinois,65714.48,35,Male,In-store,Lease,Delivered,3,100,510.8,8.08,No,2,No,No
SALE138904,Model 3,Silver,2020,2022,Illinois,69793.05,21,Female,In-store,Cash,Delivered,21,75,410.4,4.27,Yes,5,No,No
SALE138905,Model X,Blue,2023,2021,Illinois,48682.96,28,Female,Online,Cash,Delivered,3,85,413.1,6.94,No,3,No,No
SALE138906,Model 3,Blue,2018,2023,Florida,60868.22,71,Male,Online,Lease,Pending,24,85,449.1,3.96,Yes,7,Yes,Yes
SALE138907,Model Y,Silver,2017,2021,California,61573.76,18,Male,Online,Lease,Delivered,16,75,445.3,6.95,No,2,No,No
SALE138909,Model Y,Silver,2024,2022,Texas,31244.72,38,Male,In-store,Cash,Pending,5,60,421.3,8.65,No,2,No,No
SALE138910,Model 3,Black,2023,2023,California,73470.14763,74,Female,In-store,Cash,Cancelled,27,60,443.9,6.99,No,4,No,No
SALE138911,Model 3,Black,2024,2020,New York,71727.88,44,Female,In-store,Loan,Delivered,24,60,468,9.91,No,2,No,No
